race_index,year,F2_champion,Former_F1_World_Champion,Nationality,home_race,constructorId,engine_manufacturer,constructor_nationality,starting_grid_position,points_in_previous_race,fastest_lap_from_last_race,laps_in_previous_race,race_win,constructorId_points_at_stage_of_season,driver_points_at_stage_of_season
54,1998,0,0,British,0,15,Petronas,Swiss,11,0.0,90009,46.0,0,4.0,1.0
54,1998,0,0,French,0,15,Petronas,Swiss,12,2.0,89000,72.0,0,4.0,3.0
54,1998,0,1,British,0,17,Mugen-Honda,Irish,7,0.0,89003,71.0,0,0.0,0.0
54,1998,0,0,German,0,17,Mugen-Honda,Irish,9,0.0,92005,22.0,0,0.0,0.0
54,1998,0,0,Japanese,0,18,Ford,Italian,21,0.0,91002,69.0,0,0.0,0.0
54,1998,0,0,Argentine,0,18,Ford,Italian,19,0.0,91000,63.0,0,0.0,0.0
54,1998,0,0,Italian,0,20,Peugeot,French,16,0.0,91009,70.0,0,0.0,0.0
54,1998,0,0,French,0,20,Peugeot,French,13,0.0,89002,65.0,0,0.0,0.0
54,1998,0,0,Brazilian,0,21,Arrows,British,18,0.0,93004,13.0,0,0.0,0.0
54,1998,0,0,Finnish,0,21,Arrows,British,14,0.0,93005,18.0,0,0.0,0.0
54,1998,0,0,Austrian,0,22,Playlife,Italian,5,3.0,88002,72.0,0,7.0,6.0
54,1998,0,0,Italian,0,22,Playlife,Italian,10,0.0,89005,72.0,0,7.0,1.0
54,1998,0,0,Brazilian,0,24,Ford,British,17,0.0,90004,70.0,0,0.0,0.0
54,1998,0,0,Danish,0,24,Ford,British,20,0.0,93008,17.0,0,0.0,0.0
54,1998,0,0,Japanese,0,25,Ford,British,15,0.0,91001,70.0,0,0.0,0.0
54,1998,0,0,Brazilian,0,25,Ford,British,22,0.0,93001,68.0,0,0.0,0.0
55,1998,0,0,Finnish,0,1,Mercedes,British,1,0.0,Not Found,17.0,1,65.0,36.0
55,1998,0,0,British,0,1,Mercedes,British,2,10.0,89005,62.0,0,65.0,29.0
55,1998,0,0,German,0,3,Mecachrome,British,13,2.0,90003,62.0,0,14.0,8.0
55,1998,0,1,Canadian,0,3,Mecachrome,British,10,3.0,90007,62.0,0,14.0,6.0
55,1998,0,0,British,0,6,Ferrari,Italian,6,4.0,90002,62.0,0,35.0,11.0
55,1998,0,1,German,0,6,Ferrari,Italian,3,6.0,89003,62.0,0,35.0,24.0
55,1998,0,0,French,0,15,Petronas,Swiss,14,1.0,90004,61.0,0,4.0,3.0
55,1998,0,0,British,0,15,Petronas,Swiss,7,0.0,92002,12.0,0,4.0,1.0
55,1998,0,1,British,0,17,Mugen-Honda,Irish,8,0.0,91009,57.0,0,0.0,0.0
55,1998,0,0,German,0,17,Mugen-Honda,Irish,11,0.0,92008,60.0,0,0.0,0.0
55,1998,0,0,Argentine,0,18,Ford,Italian,19,0.0,93004,60.0,0,0.0,0.0
55,1998,0,0,Japanese,0,18,Ford,Italian,20,0.0,94009,27.0,0,0.0,0.0
55,1998,0,0,French,0,20,Peugeot,French,12,0.0,90005,56.0,0,0.0,0.0
55,1998,0,0,Italian,0,20,Peugeot,French,16,0.0,92004,34.0,0,0.0,0.0
55,1998,0,0,Brazilian,0,21,Arrows,British,15,0.0,93000,18.0,0,0.0,0.0
55,1998,0,0,Finnish,0,21,Arrows,British,17,0.0,91003,60.0,0,0.0,0.0
55,1998,0,0,Italian,0,22,Playlife,Italian,4,0.0,92000,17.0,0,10.0,1.0
55,1998,0,0,Austrian,0,22,Playlife,Italian,5,0.0,92006,17.0,0,10.0,9.0
55,1998,0,0,Brazilian,0,24,Ford,British,9,0.0,Not Found,0.0,0,2.0,2.0
55,1998,0,0,Danish,0,24,Ford,British,18,0.0,95001,8.0,0,2.0,0.0
55,1998,0,0,Japanese,0,25,Ford,British,21,0.0,92004,40.0,0,0.0,0.0
56,1998,0,0,Finnish,0,1,Mercedes,British,1,10.0,Not Found,65.0,1,75.0,46.0
56,1998,0,0,British,0,1,Mercedes,British,2,6.0,85008,65.0,0,75.0,29.0
56,1998,0,0,German,0,3,Mecachrome,British,5,0.0,86000,63.0,0,16.0,8.0
56,1998,0,1,Canadian,0,3,Mecachrome,British,13,1.0,86004,64.0,0,16.0,8.0
56,1998,0,0,British,0,6,Ferrari,Italian,7,0.0,86008,28.0,0,39.0,15.0
56,1998,0,1,German,0,6,Ferrari,Italian,4,4.0,85006,65.0,0,39.0,24.0
56,1998,0,0,French,0,15,Petronas,Swiss,11,0.0,86007,63.0,0,4.0,3.0
56,1998,0,0,British,0,15,Petronas,Swiss,9,0.0,86004,64.0,0,4.0,1.0
56,1998,0,0,German,0,17,Mugen-Honda,Irish,16,0.0,87005,63.0,0,0.0,0.0
56,1998,0,1,British,0,17,Mugen-Honda,Irish,15,0.0,87005,46.0,0,0.0,0.0
56,1998,0,0,Argentine,0,18,Ford,Italian,21,0.0,88006,63.0,0,0.0,0.0
56,1998,0,0,Japanese,0,18,Ford,Italian,19,0.0,88008,63.0,0,0.0,0.0
56,1998,0,0,French,0,20,Peugeot,French,18,0.0,87005,60.0,0,0.0,0.0
56,1998,0,0,Italian,0,20,Peugeot,French,10,0.0,86004,63.0,0,0.0,0.0
56,1998,0,0,Finnish,0,21,Arrows,British,8,0.0,88008,21.0,0,4.0,3.0
56,1998,0,0,Brazilian,0,21,Arrows,British,12,0.0,88006,20.0,0,4.0,1.0
56,1998,0,0,Austrian,0,22,Playlife,Italian,6,3.0,85003,65.0,0,16.0,9.0
56,1998,0,0,Italian,0,22,Playlife,Italian,3,0.0,86009,28.0,0,16.0,7.0
56,1998,0,0,Brazilian,0,24,Ford,British,14,2.0,87005,64.0,0,2.0,2.0
56,1998,0,0,Danish,0,24,Ford,British,17,0.0,87002,63.0,0,2.0,0.0
56,1998,0,0,Brazilian,0,25,Ford,British,0,,,,0,0.0,0.0
56,1998,0,0,Japanese,0,25,Ford,British,20,0.0,88001,63.0,0,0.0,0.0
57,1998,0,0,Finnish,0,1,Mercedes,British,2,10.0,Not Found,78.0,0,75.0,46.0
57,1998,0,0,British,0,1,Mercedes,British,1,0.0,83000,17.0,0,75.0,29.0
57,1998,0,0,German,0,3,Mecachrome,British,7,0.0,87008,5.0,0,16.0,8.0
57,1998,0,1,Canadian,1,3,Mecachrome,British,6,2.0,84004,77.0,0,16.0,8.0
57,1998,0,1,German,0,6,Ferrari,Italian,3,0.0,83002,76.0,1,53.0,34.0
57,1998,0,0,British,0,6,Ferrari,Italian,8,4.0,84005,78.0,0,53.0,19.0
57,1998,0,0,French,0,15,Petronas,Swiss,9,0.0,85005,72.0,0,4.0,3.0
57,1998,0,0,British,0,15,Petronas,Swiss,12,0.0,85001,77.0,0,4.0,1.0
57,1998,0,0,German,0,17,Mugen-Honda,Irish,5,0.0,86002,44.0,0,0.0,0.0
57,1998,0,1,British,0,17,Mugen-Honda,Irish,10,0.0,86001,76.0,0,0.0,0.0
57,1998,0,0,Argentine,0,18,Ford,Italian,21,0.0,Not Found,0.0,0,0.0,0.0
57,1998,0,0,Japanese,0,18,Ford,Italian,18,0.0,86001,76.0,0,0.0,0.0
57,1998,0,0,French,0,20,Peugeot,French,15,0.0,85009,49.0,0,0.0,0.0
57,1998,0,0,Italian,0,20,Peugeot,French,14,0.0,87005,56.0,0,0.0,0.0
57,1998,0,0,Finnish,0,21,Arrows,British,17,3.0,85006,78.0,0,4.0,3.0
57,1998,0,0,Brazilian,0,21,Arrows,British,19,1.0,84005,77.0,0,4.0,1.0
57,1998,0,0,Italian,0,22,Playlife,Italian,4,6.0,84006,78.0,0,25.0,13.0
57,1998,0,0,Austrian,0,22,Playlife,Italian,11,0.0,84000,42.0,0,25.0,12.0
57,1998,0,0,Danish,0,24,Ford,British,20,0.0,87006,30.0,0,5.0,1.0
57,1998,0,0,Brazilian,0,24,Ford,British,13,0.0,88007,11.0,0,5.0,4.0
57,1998,0,0,Japanese,0,25,Ford,British,16,0.0,87005,76.0,0,0.0,0.0
57,1998,0,0,Brazilian,0,25,Ford,British,22,0.0,Not Found,0.0,0,0.0,0.0
58,1998,0,0,Finnish,0,1,Mercedes,British,1,0.0,Not Found,0.0,0,80.0,50.0
58,1998,0,0,British,0,1,Mercedes,British,3,0.0,81009,18.0,0,80.0,30.0
58,1998,0,0,German,0,3,Mecachrome,British,8,0.0,82004,20.0,0,19.0,8.0
58,1998,0,1,Canadian,0,3,Mecachrome,British,5,0.0,81002,63.0,0,19.0,11.0
58,1998,0,0,British,0,6,Ferrari,Italian,4,4.0,81003,69.0,0,69.0,25.0
58,1998,0,1,German,0,6,Ferrari,Italian,2,10.0,79004,69.0,1,69.0,44.0
58,1998,0,0,British,0,15,Petronas,Swiss,13,0.0,83005,18.0,0,4.0,1.0
58,1998,0,0,French,1,15,Petronas,Swiss,11,0.0,Not Found,0.0,0,4.0,3.0
58,1998,0,1,British,0,17,Mugen-Honda,Irish,7,0.0,82009,42.0,0,0.0,0.0
58,1998,0,0,German,0,17,Mugen-Honda,Irish,6,0.0,Not Found,0.0,0,0.0,0.0
58,1998,0,0,Argentine,0,18,Ford,Italian,22,0.0,83009,53.0,0,0.0,0.0
58,1998,0,0,Japanese,0,18,Ford,Italian,21,0.0,83009,68.0,0,0.0,0.0
58,1998,0,0,Italian,0,20,Peugeot,French,12,0.0,Not Found,0.0,0,0.0,0.0
58,1998,0,0,French,1,20,Peugeot,French,16,0.0,82007,39.0,0,0.0,0.0
58,1998,0,0,Finnish,0,21,Arrows,British,19,0.0,84005,18.0,0,4.0,3.0
58,1998,0,0,Brazilian,0,21,Arrows,British,17,0.0,82008,68.0,0,4.0,1.0
58,1998,0,0,Italian,0,22,Playlife,Italian,9,6.0,81009,69.0,0,27.0,13.0
58,1998,0,0,Austrian,0,22,Playlife,Italian,10,3.0,82007,69.0,0,27.0,14.0
58,1998,0,0,Dutch,0,24,Ford,British,15,,,,0,5.0,0.0
58,1998,0,0,Brazilian,0,24,Ford,British,14,2.0,82002,69.0,0,5.0,4.0
58,1998,0,0,Brazilian,0,25,Ford,British,18,0.0,83004,68.0,0,0.0,0.0
58,1998,0,0,Japanese,0,25,Ford,British,20,0.0,Not Found,0.0,0,0.0,0.0
59,1998,0,0,British,1,1,Mercedes,British,4,1.0,78005,70.0,0,86.0,30.0
59,1998,0,0,Finnish,0,1,Mercedes,British,1,4.0,Not Found,71.0,0,86.0,56.0
59,1998,0,0,German,0,3,Mecachrome,British,6,0.0,79002,68.0,0,19.0,8.0
59,1998,0,1,Canadian,0,3,Mecachrome,British,3,3.0,79009,71.0,0,19.0,11.0
59,1998,0,1,German,0,6,Ferrari,Italian,2,10.0,78008,71.0,1,83.0,54.0
59,1998,0,0,British,1,6,Ferrari,Italian,5,6.0,79000,71.0,0,83.0,29.0
59,1998,0,0,British,1,15,Petronas,Swiss,9,0.0,80008,70.0,0,4.0,1.0
59,1998,0,0,French,0,15,Petronas,Swiss,8,0.0,80007,70.0,0,4.0,3.0
59,1998,0,1,British,1,17,Mugen-Honda,Irish,7,0.0,79005,19.0,0,1.0,0.0
59,1998,0,0,German,0,17,Mugen-Honda,Irish,21,0.0,79001,68.0,0,1.0,1.0
59,1998,0,0,Argentine,0,18,Ford,Italian,18,0.0,83008,41.0,0,0.0,0.0
59,1998,0,0,Japanese,0,18,Ford,Italian,19,0.0,82009,65.0,0,0.0,0.0
59,1998,0,0,Italian,0,20,Peugeot,French,14,0.0,80009,55.0,0,0.0,0.0
59,1998,0,0,French,0,20,Peugeot,French,22,0.0,80000,69.0,0,0.0,0.0
59,1998,0,0,Finnish,0,21,Arrows,British,13,0.0,82005,69.0,0,4.0,3.0
59,1998,0,0,Brazilian,0,21,Arrows,British,12,0.0,82008,69.0,0,4.0,1.0
59,1998,0,0,Austrian,0,22,Playlife,Italian,11,2.0,79003,70.0,0,32.0,17.0
59,1998,0,0,Italian,0,22,Playlife,Italian,10,0.0,79003,70.0,0,32.0,15.0
59,1998,0,0,Dutch,0,24,Ford,British,15,0.0,81008,69.0,0,5.0,0.0
59,1998,0,0,Brazilian,0,24,Ford,British,16,0.0,81007,69.0,0,5.0,4.0
59,1998,0,0,Brazilian,0,25,Ford,British,20,0.0,82004,16.0,0,0.0,0.0
59,1998,0,0,Japanese,0,25,Ford,British,17,0.0,80003,60.0,0,0.0,0.0
60,1998,0,0,Finnish,0,1,Mercedes,British,3,6.0,Not Found,60.0,1,102.0,66.0
60,1998,0,0,British,0,1,Mercedes,British,14,0.0,96001,37.0,0,102.0,36.0
60,1998,0,0,German,0,3,Mecachrome,British,7,0.0,97009,15.0,0,20.0,8.0
60,1998,0,1,Canadian,0,3,Mecachrome,British,11,0.0,97002,59.0,0,20.0,12.0
60,1998,0,1,German,0,6,Ferrari,Italian,4,10.0,96007,60.0,0,90.0,58.0
60,1998,0,0,British,0,6,Ferrari,Italian,8,4.0,97005,60.0,0,90.0,32.0
60,1998,0,0,French,0,15,Petronas,Swiss,2,0.0,97002,53.0,0,4.0,3.0
60,1998,0,0,British,0,15,Petronas,Swiss,18,0.0,97003,27.0,0,4.0,1.0
60,1998,0,0,German,0,17,Mugen-Honda,Irish,9,1.0,97004,59.0,0,3.0,3.0
60,1998,0,1,British,0,17,Mugen-Honda,Irish,15,0.0,97002,13.0,0,3.0,0.0
60,1998,0,0,Argentine,0,18,Ford,Italian,19,0.0,105007,29.0,0,0.0,0.0
60,1998,0,0,Japanese,0,18,Ford,Italian,21,0.0,104008,58.0,0,0.0,0.0
60,1998,0,0,French,0,20,Peugeot,French,10,0.0,102003,40.0,0,0.0,0.0
60,1998,0,0,Italian,0,20,Peugeot,French,16,0.0,104001,37.0,0,0.0,0.0
60,1998,0,0,Finnish,0,21,Arrows,British,6,0.0,98002,27.0,0,4.0,3.0
60,1998,0,0,Brazilian,0,21,Arrows,British,13,0.0,98009,45.0,0,4.0,1.0
60,1998,0,0,Italian,0,22,Playlife,Italian,1,2.0,98004,59.0,0,32.0,15.0
60,1998,0,0,Austrian,1,22,Playlife,Italian,17,3.0,98000,59.0,0,32.0,17.0
60,1998,0,0,Brazilian,0,24,Ford,British,5,0.0,100001,39.0,0,5.0,4.0
60,1998,0,0,Dutch,0,24,Ford,British,12,0.0,101001,38.0,0,5.0,0.0
60,1998,0,0,Japanese,0,25,Ford,British,20,0.0,102006,56.0,0,0.0,0.0
60,1998,0,0,Brazilian,0,25,Ford,British,22,0.0,101009,29.0,0,0.0,0.0
61,1998,0,0,Finnish,0,1,Mercedes,British,1,10.0,Not Found,71.0,1,118.0,76.0
61,1998,0,0,British,0,1,Mercedes,British,2,6.0,73009,71.0,0,118.0,42.0
61,1998,0,1,Canadian,0,3,Mecachrome,British,3,1.0,74007,71.0,0,24.0,16.0
61,1998,0,0,German,1,3,Mecachrome,British,10,0.0,75004,16.0,0,24.0,8.0
61,1998,0,1,German,1,6,Ferrari,Italian,9,4.0,73000,71.0,0,92.0,60.0
61,1998,0,0,British,0,6,Ferrari,Italian,6,3.0,74001,71.0,0,92.0,32.0
61,1998,0,0,British,0,15,Petronas,Swiss,12,0.0,75006,70.0,0,4.0,1.0
61,1998,0,0,French,0,15,Petronas,Swiss,11,0.0,75008,21.0,0,4.0,3.0
61,1998,0,1,British,0,17,Mugen-Honda,Irish,5,0.0,74001,71.0,0,7.0,3.0
61,1998,0,0,German,1,17,Mugen-Honda,Irish,4,2.0,74000,71.0,0,7.0,4.0
61,1998,0,0,Japanese,0,18,Ford,Italian,20,0.0,76006,70.0,0,0.0,0.0
61,1998,0,0,Argentine,0,18,Ford,Italian,21,0.0,76008,30.0,0,0.0,0.0
61,1998,0,0,French,0,20,Peugeot,French,16,0.0,Not Found,0.0,0,0.0,0.0
61,1998,0,0,Italian,0,20,Peugeot,French,14,0.0,76007,70.0,0,0.0,0.0
61,1998,0,0,Brazilian,0,21,Arrows,British,18,0.0,122001,3.0,0,4.0,1.0
61,1998,0,0,Finnish,0,21,Arrows,British,17,0.0,Not Found,1.0,0,4.0,3.0
61,1998,0,0,Austrian,0,22,Playlife,Italian,7,0.0,74000,70.0,0,32.0,17.0
61,1998,0,0,Italian,0,22,Playlife,Italian,8,0.0,74000,21.0,0,32.0,15.0
61,1998,0,0,Dutch,0,24,Ford,British,19,0.0,76006,51.0,0,5.0,0.0
61,1998,0,0,Brazilian,0,24,Ford,British,13,0.0,77008,8.0,0,5.0,4.0
61,1998,0,0,Japanese,0,25,Ford,British,15,0.0,Not Found,0.0,0,0.0,0.0
62,1998,0,0,Finnish,0,1,Mercedes,British,1,10.0,Not Found,45.0,0,125.0,77.0
62,1998,0,0,British,0,1,Mercedes,British,2,6.0,106001,45.0,0,125.0,48.0
62,1998,0,0,German,0,3,Mecachrome,British,7,0.0,107009,45.0,0,30.0,10.0
62,1998,0,1,Canadian,0,3,Mecachrome,British,6,4.0,106003,45.0,0,30.0,20.0
62,1998,0,0,British,0,6,Ferrari,Italian,5,0.0,106005,45.0,0,102.0,32.0
62,1998,0,1,German,0,6,Ferrari,Italian,3,2.0,106004,45.0,1,102.0,70.0
62,1998,0,0,British,0,15,Petronas,Swiss,15,0.0,107003,37.0,0,4.0,1.0
62,1998,0,0,French,0,15,Petronas,Swiss,11,0.0,107000,45.0,0,4.0,3.0
62,1998,0,0,German,0,17,Mugen-Honda,Irish,10,1.0,106004,45.0,0,10.0,4.0
62,1998,0,1,British,0,17,Mugen-Honda,Irish,4,3.0,106003,45.0,0,10.0,6.0
62,1998,0,0,Argentine,0,18,Ford,Italian,21,0.0,110003,43.0,0,0.0,0.0
62,1998,0,0,Japanese,0,18,Ford,Italian,19,0.0,109004,36.0,0,0.0,0.0
62,1998,0,0,Italian,0,20,Peugeot,French,16,0.0,108004,44.0,0,0.0,0.0
62,1998,0,0,French,0,20,Peugeot,French,20,0.0,108008,44.0,0,0.0,0.0
62,1998,0,0,Finnish,0,21,Arrows,British,13,0.0,109009,44.0,0,4.0,3.0
62,1998,0,0,Brazilian,0,21,Arrows,British,12,0.0,111003,2.0,0,4.0,1.0
62,1998,0,0,Austrian,0,22,Playlife,Italian,9,0.0,107009,45.0,0,32.0,17.0
62,1998,0,0,Italian,0,22,Playlife,Italian,8,0.0,107008,45.0,0,32.0,15.0
62,1998,0,0,Dutch,0,24,Ford,British,17,0.0,109001,24.0,0,5.0,0.0
62,1998,0,0,Brazilian,0,24,Ford,British,14,0.0,108005,27.0,0,5.0,4.0
62,1998,0,0,Japanese,0,25,Ford,British,18,0.0,109006,44.0,0,0.0,0.0
63,1998,0,0,Finnish,0,1,Mercedes,British,1,1.0,Not Found,76.0,0,125.0,77.0
63,1998,0,0,British,0,1,Mercedes,British,2,6.0,81005,77.0,0,125.0,48.0
63,1998,0,1,Canadian,0,3,Mecachrome,British,6,4.0,80001,77.0,0,33.0,20.0
63,1998,0,0,German,0,3,Mecachrome,British,9,2.0,80004,77.0,0,33.0,13.0
63,1998,0,0,British,0,6,Ferrari,Italian,5,0.0,81000,13.0,0,102.0,32.0
63,1998,0,1,German,0,6,Ferrari,Italian,4,10.0,79003,77.0,0,102.0,70.0
63,1998,0,0,British,0,15,Petronas,Swiss,12,0.0,81003,76.0,0,8.0,1.0
63,1998,0,0,French,0,15,Petronas,Swiss,10,0.0,81004,76.0,0,8.0,7.0
63,1998,0,0,German,0,17,Mugen-Honda,Irish,8,0.0,81009,76.0,0,26.0,10.0
63,1998,0,1,British,0,17,Mugen-Honda,Irish,3,3.0,81007,77.0,1,26.0,16.0
63,1998,0,0,Argentine,0,18,Ford,Italian,22,0.0,85005,13.0,0,0.0,0.0
63,1998,0,0,Japanese,0,18,Ford,Italian,21,0.0,84006,74.0,0,0.0,0.0
63,1998,0,0,French,0,20,Peugeot,French,14,0.0,83005,74.0,0,1.0,0.0
63,1998,0,0,Italian,0,20,Peugeot,French,13,0.0,83003,28.0,0,1.0,1.0
63,1998,0,0,Finnish,0,21,Arrows,British,18,0.0,84007,18.0,0,6.0,3.0
63,1998,0,0,Brazilian,0,21,Arrows,British,16,0.0,83004,74.0,0,6.0,3.0
63,1998,0,0,Austrian,0,22,Playlife,Italian,11,0.0,81005,69.0,0,32.0,17.0
63,1998,0,0,Italian,0,22,Playlife,Italian,7,0.0,81001,76.0,0,32.0,15.0
63,1998,0,0,Dutch,0,24,Ford,British,17,0.0,84006,74.0,0,5.0,0.0
63,1998,0,0,Brazilian,0,24,Ford,British,15,0.0,83003,54.0,0,5.0,4.0
63,1998,0,0,Japanese,0,25,Ford,British,19,0.0,82005,74.0,0,0.0,0.0
63,1998,0,0,Brazilian,0,25,Ford,British,20,,,,0,0.0,0.0
64,1998,0,0,Finnish,0,1,Mercedes,British,3,0.0,Not Found,0.0,0,128.0,80.0
64,1998,0,0,British,0,1,Mercedes,British,4,0.0,131000,39.0,0,128.0,48.0
64,1998,0,1,Canadian,0,3,Mecachrome,British,2,0.0,128008,16.0,0,33.0,20.0
64,1998,0,0,German,0,3,Mecachrome,British,12,3.0,126003,44.0,0,33.0,13.0
64,1998,0,1,German,0,6,Ferrari,Italian,1,0.0,124008,25.0,1,118.0,80.0
64,1998,0,0,British,0,6,Ferrari,Italian,5,0.0,127006,25.0,0,118.0,38.0
64,1998,0,0,French,0,15,Petronas,Swiss,8,4.0,128006,44.0,0,10.0,9.0
64,1998,0,0,British,0,15,Petronas,Swiss,15,0.0,Not Found,0.0,0,10.0,1.0
64,1998,0,1,British,0,17,Mugen-Honda,Irish,14,10.0,126006,44.0,0,31.0,17.0
64,1998,0,0,German,0,17,Mugen-Honda,Irish,6,6.0,128004,44.0,0,31.0,14.0
64,1998,0,0,Argentine,0,18,Ford,Italian,22,0.0,140000,17.0,0,0.0,0.0
64,1998,0,0,Japanese,0,18,Ford,Italian,21,0.0,133002,39.0,0,0.0,0.0
64,1998,0,0,Italian,1,20,Peugeot,French,10,1.0,132007,42.0,0,1.0,1.0
64,1998,0,0,French,0,20,Peugeot,French,9,0.0,Not Found,0.0,0,1.0,0.0
64,1998,0,0,Finnish,0,21,Arrows,British,16,0.0,Not Found,0.0,0,6.0,3.0
64,1998,0,0,Brazilian,0,21,Arrows,British,20,2.0,131003,44.0,0,6.0,3.0
64,1998,0,0,Italian,1,22,Playlife,Italian,11,0.0,130005,26.0,0,32.0,15.0
64,1998,0,0,Austrian,0,22,Playlife,Italian,7,0.0,Not Found,0.0,0,32.0,17.0
64,1998,0,0,Brazilian,0,24,Ford,British,13,0.0,Not Found,0.0,0,5.0,4.0
64,1998,0,0,Dutch,0,24,Ford,British,17,0.0,132004,8.0,0,5.0,0.0
64,1998,0,0,Japanese,0,25,Ford,British,19,0.0,132003,10.0,0,0.0,0.0
64,1998,0,0,Brazilian,0,25,Ford,British,18,0.0,Not Found,0.0,0,0.0,0.0
65,1998,0,0,Finnish,0,1,Mercedes,British,3,3.0,Not Found,53.0,1,142.0,90.0
65,1998,0,0,British,0,1,Mercedes,British,5,0.0,86000,16.0,0,142.0,52.0
65,1998,0,0,German,1,3,Mecachrome,British,7,0.0,87007,52.0,0,35.0,15.0
65,1998,0,1,Canadian,0,3,Mecachrome,British,9,0.0,86005,37.0,0,35.0,20.0
65,1998,0,1,German,1,6,Ferrari,Italian,1,10.0,85005,53.0,0,127.0,86.0
65,1998,0,0,British,0,6,Ferrari,Italian,2,6.0,86004,53.0,0,127.0,41.0
65,1998,0,0,British,0,15,Petronas,Swiss,13,0.0,89001,12.0,0,10.0,1.0
65,1998,0,0,French,0,15,Petronas,Swiss,11,2.0,87008,53.0,0,10.0,9.0
65,1998,0,0,German,1,17,Mugen-Honda,Irish,6,4.0,86002,53.0,0,31.0,14.0
65,1998,0,1,British,0,17,Mugen-Honda,Irish,10,1.0,87007,53.0,0,31.0,17.0
65,1998,0,0,Japanese,0,18,Ford,Italian,20,0.0,90009,13.0,0,0.0,0.0
65,1998,0,0,Argentine,0,18,Ford,Italian,21,0.0,89001,51.0,0,0.0,0.0
65,1998,0,0,Italian,0,20,Peugeot,French,14,0.0,86003,50.0,0,1.0,1.0
65,1998,0,0,French,0,20,Peugeot,French,15,0.0,88004,15.0,0,1.0,0.0
65,1998,0,0,Brazilian,0,21,Arrows,British,17,0.0,89001,10.0,0,6.0,3.0
65,1998,0,0,Finnish,0,21,Arrows,British,16,0.0,88009,32.0,0,6.0,3.0
65,1998,0,0,Italian,0,22,Playlife,Italian,4,0.0,87007,52.0,0,33.0,16.0
65,1998,0,0,Austrian,0,22,Playlife,Italian,8,0.0,88006,24.0,0,33.0,17.0
65,1998,0,0,Dutch,0,24,Ford,British,18,0.0,89006,39.0,0,5.0,0.0
65,1998,0,0,Brazilian,0,24,Ford,British,12,0.0,88008,52.0,0,5.0,4.0
65,1998,0,0,Brazilian,0,25,Ford,British,22,0.0,89004,51.0,0,0.0,0.0
65,1998,0,0,Japanese,0,25,Ford,British,19,0.0,88007,52.0,0,0.0,0.0
66,1998,0,0,Finnish,0,1,Mercedes,British,2,10.0,Not Found,67.0,1,156.0,100.0
66,1998,0,0,British,0,1,Mercedes,British,3,4.0,106001,67.0,0,156.0,56.0
66,1998,0,1,Canadian,0,3,Mecachrome,British,6,0.0,106003,66.0,0,38.0,21.0
66,1998,0,0,German,0,3,Mecachrome,British,5,2.0,107009,67.0,0,38.0,17.0
66,1998,0,1,German,0,6,Ferrari,Italian,1,6.0,106004,67.0,0,133.0,86.0
66,1998,0,0,British,0,6,Ferrari,Italian,4,3.0,106005,67.0,0,133.0,47.0
66,1998,0,0,British,0,15,Petronas,Swiss,11,0.0,107003,37.0,0,10.0,1.0
66,1998,0,0,French,0,15,Petronas,Swiss,12,0.0,107000,66.0,0,10.0,9.0
66,1998,0,0,German,0,17,Mugen-Honda,Irish,7,0.0,106004,53.0,0,34.0,14.0
66,1998,0,1,British,0,17,Mugen-Honda,Irish,8,0.0,106003,66.0,0,34.0,20.0
66,1998,0,0,Argentine,0,18,Ford,Italian,21,0.0,110003,56.0,0,0.0,0.0
66,1998,0,0,Japanese,1,18,Ford,Italian,20,0.0,109004,65.0,0,0.0,0.0
66,1998,0,0,Italian,0,20,Peugeot,French,14,0.0,108004,6.0,0,1.0,1.0
66,1998,0,0,French,0,20,Peugeot,French,13,0.0,108008,65.0,0,1.0,0.0
66,1998,0,0,Brazilian,0,21,Arrows,British,18,0.0,111003,6.0,0,6.0,3.0
66,1998,0,0,Finnish,0,21,Arrows,British,15,0.0,109009,65.0,0,6.0,3.0
66,1998,0,0,Austrian,0,22,Playlife,Italian,9,0.0,107009,67.0,0,33.0,17.0
66,1998,0,0,Italian,0,22,Playlife,Italian,10,1.0,107008,67.0,0,33.0,16.0
66,1998,0,0,Dutch,0,24,Ford,British,19,0.0,109001,65.0,0,5.0,0.0
66,1998,0,0,Brazilian,0,24,Ford,British,16,0.0,108005,65.0,0,5.0,4.0
66,1998,0,0,Brazilian,0,25,Ford,British,0,0.0,Not Found,36.0,0,0.0,0.0
66,1998,0,0,Japanese,1,25,Ford,British,17,0.0,109006,65.0,0,0.0,0.0
67,1999,0,0,British,0,1,Mercedes,British,2,4.0,101009,51.0,0,0.0,0.0
67,1999,0,0,Finnish,0,1,Mercedes,British,1,10.0,Not Found,51.0,0,0.0,0.0
67,1999,0,0,Italian,0,3,Supertec,British,15,,,,0,4.0,0.0
67,1999,0,0,German,0,3,Supertec,British,8,0.0,103000,13.0,0,4.0,4.0
67,1999,0,0,British,0,6,Ferrari,Italian,6,6.0,101009,51.0,1,10.0,10.0
67,1999,0,1,German,0,6,Ferrari,Italian,3,0.0,100002,31.0,0,10.0,0.0
67,1999,0,0,French,0,15,Petronas,Swiss,16,0.0,102004,51.0,0,0.0,0.0
67,1999,0,0,Brazilian,0,15,Petronas,Swiss,14,0.0,106001,2.0,0,0.0,0.0
67,1999,0,1,Canadian,0,16,Supertec,British,11,1.0,102003,51.0,0,0.0,0.0
