race_index,year,race,driverId,F2_champion,Former_F1_World_Champion,Nationality,home_race,constructorId,engine_manufacturer,constructor_nationality,starting_grid_position,points_in_previous_race,fastest_lap_from_last_race,laps_in_previous_race,race_win,new_index,constructorId_points_at_stage_of_season,driver_points_at_stage_of_season
10,1995,Hungarian Grand Prix,87,0,0,British,0,1,Mercedes,British,13,0.0,111008,17.0,0,97,10.0,5.0
10,1995,Hungarian Grand Prix,71,0,1,British,0,3,Renault,British,1,0.0,114000,1.0,1,81,74.0,45.0
10,1995,Hungarian Grand Prix,14,0,0,British,0,3,Renault,British,2,6.0,110007,45.0,0,24,74.0,29.0
10,1995,Hungarian Grand Prix,55,0,0,French,0,6,Ferrari,Italian,6,0.0,111007,12.0,0,65,57.0,32.0
10,1995,Hungarian Grand Prix,77,0,0,Austrian,0,6,Ferrari,Italian,4,4.0,110009,45.0,0,87,57.0,25.0
10,1995,Hungarian Grand Prix,49,0,0,German,0,15,Ford,Swiss,11,0.0,111004,32.0,0,59,9.0,7.0
10,1995,Hungarian Grand Prix,96,0,0,French,0,15,Ford,Swiss,19,2.0,112000,44.0,0,106,9.0,2.0
10,1995,Hungarian Grand Prix,56,0,0,British,0,17,Peugeot,Irish,7,0.0,111006,41.0,0,66,13.0,6.0
10,1995,Hungarian Grand Prix,22,0,0,Brazilian,0,17,Peugeot,Irish,14,0.0,110009,20.0,0,32,13.0,7.0
10,1995,Hungarian Grand Prix,69,0,0,Italian,0,18,Ford,Italian,12,0.0,113009,28.0,0,79,0.0,0.0
10,1995,Hungarian Grand Prix,83,0,0,Portuguese,0,18,Ford,Italian,15,,,,0,93,0.0,0.0
10,1995,Hungarian Grand Prix,65,0,0,British,0,22,Renault,Italian,9,3.0,111009,45.0,0,75,84.0,28.0
10,1995,Hungarian Grand Prix,30,0,1,German,0,22,Renault,Italian,3,10.0,109008,45.0,0,40,84.0,56.0
10,1995,Hungarian Grand Prix,63,0,0,Finnish,0,25,Yamaha,British,16,0.0,Not Found,0.0,0,73,0.0,0.0
10,1995,Hungarian Grand Prix,79,0,0,Japanese,0,25,Yamaha,British,17,0.0,113008,44.0,0,89,0.0,0.0
10,1995,Hungarian Grand Prix,84,0,0,British,0,27,Mugen-Honda,French,8,,,,0,94,12.0,3.0
10,1995,Hungarian Grand Prix,44,0,0,French,0,27,Mugen-Honda,French,10,0.0,111007,13.0,0,54,12.0,8.0
10,1995,Hungarian Grand Prix,90,0,0,Brazilian,0,28,Ford,Italian,21,0.0,116000,27.0,0,100,0.0,0.0
10,1995,Hungarian Grand Prix,64,0,0,Brazilian,0,28,Ford,Italian,23,0.0,122002,8.0,0,74,0.0,0.0
10,1995,Hungarian Grand Prix,89,0,0,Japanese,0,29,Hart,British,18,0.0,114005,9.0,0,99,1.0,0.0
10,1995,Hungarian Grand Prix,97,0,0,Italian,0,29,Hart,British,20,0.0,Not Found,0.0,0,107,1.0,0.0
10,1995,Hungarian Grand Prix,86,0,0,Italian,0,30,Renault,British,24,0.0,119008,27.0,0,96,0.0,0.0
10,1995,Hungarian Grand Prix,85,0,0,Italian,0,30,Renault,British,22,0.0,114003,42.0,0,95,0.0,0.0
11,1995,Belgian Grand Prix,57,0,0,Finnish,0,1,Mercedes,British,3,0.0,Not Found,3.0,0,68,12.0,5.0
11,1995,Belgian Grand Prix,87,0,0,British,0,1,Mercedes,British,6,0.0,82002,54.0,0,98,12.0,7.0
11,1995,Belgian Grand Prix,14,0,0,British,0,3,Renault,British,5,6.0,81001,77.0,0,25,80.0,29.0
11,1995,Belgian Grand Prix,71,0,1,British,0,3,Renault,British,8,10.0,80002,77.0,0,82,80.0,51.0
11,1995,Belgian Grand Prix,77,0,0,Austrian,0,6,Ferrari,Italian,1,4.0,81004,76.0,0,88,57.0,25.0
11,1995,Belgian Grand Prix,55,0,0,French,0,6,Ferrari,Italian,2,0.0,82003,42.0,0,66,57.0,32.0
11,1995,Belgian Grand Prix,96,0,0,French,0,15,Ford,Swiss,14,0.0,83004,74.0,0,107,12.0,2.0
11,1995,Belgian Grand Prix,49,0,0,German,0,15,Ford,Swiss,10,2.0,83001,76.0,0,60,12.0,10.0
11,1995,Belgian Grand Prix,56,0,0,British,0,17,Peugeot,Irish,7,0.0,82002,70.0,0,67,14.0,6.0
11,1995,Belgian Grand Prix,22,0,0,Brazilian,0,17,Peugeot,Irish,12,0.0,83007,76.0,0,33,14.0,8.0
11,1995,Belgian Grand Prix,69,0,0,Italian,0,18,Ford,Italian,19,0.0,84006,75.0,0,80,0.0,0.0
11,1995,Belgian Grand Prix,83,0,0,Portuguese,0,18,Ford,Italian,17,0.0,84003,74.0,0,94,0.0,0.0
11,1995,Belgian Grand Prix,65,0,0,British,0,22,Renault,Italian,4,3.0,83006,76.0,0,76,94.0,28.0
11,1995,Belgian Grand Prix,30,0,1,German,0,22,Renault,Italian,16,0.0,81005,73.0,1,41,94.0,66.0
11,1995,Belgian Grand Prix,79,0,0,Japanese,0,25,Yamaha,British,15,0.0,84000,46.0,0,90,0.0,0.0
11,1995,Belgian Grand Prix,63,0,0,Finnish,0,25,Yamaha,British,11,0.0,84006,58.0,0,74,0.0,0.0
11,1995,Belgian Grand Prix,44,0,0,French,0,27,Mugen-Honda,French,9,1.0,81003,76.0,0,55,16.0,8.0
11,1995,Belgian Grand Prix,84,0,0,British,0,27,Mugen-Honda,French,13,0.0,82000,67.0,0,95,16.0,7.0
11,1995,Belgian Grand Prix,90,0,0,Brazilian,0,28,Ford,Italian,22,0.0,87006,8.0,0,101,0.0,0.0
11,1995,Belgian Grand Prix,64,0,0,Brazilian,0,28,Ford,Italian,24,0.0,87009,32.0,0,75,0.0,0.0
11,1995,Belgian Grand Prix,97,0,0,Italian,0,29,Hart,British,20,0.0,86007,45.0,0,108,1.0,0.0
11,1995,Belgian Grand Prix,89,0,0,Japanese,0,29,Hart,British,18,0.0,85008,13.0,0,100,1.0,0.0
11,1995,Belgian Grand Prix,86,0,0,Italian,0,30,Renault,British,23,0.0,88009,5.0,0,97,0.0,0.0
11,1995,Belgian Grand Prix,85,0,0,Italian,0,30,Renault,British,21,0.0,86001,73.0,0,96,0.0,0.0
12,1995,Italian Grand Prix,87,0,0,British,0,1,Mercedes,British,9,2.0,116000,44.0,0,99,21.0,10.0
12,1995,Italian Grand Prix,57,0,0,Finnish,0,1,Mercedes,British,7,0.0,Not Found,1.0,0,69,21.0,11.0
12,1995,Italian Grand Prix,14,0,0,British,0,3,Renault,British,1,0.0,113004,13.0,0,26,80.0,29.0
12,1995,Italian Grand Prix,71,0,1,British,0,3,Renault,British,4,6.0,114005,44.0,0,83,80.0,51.0
12,1995,Italian Grand Prix,55,0,0,French,0,6,Ferrari,Italian,5,0.0,117009,4.0,0,67,57.0,32.0
12,1995,Italian Grand Prix,77,0,0,Austrian,0,6,Ferrari,Italian,3,0.0,115005,22.0,0,89,57.0,25.0
12,1995,Italian Grand Prix,96,0,0,French,0,15,Ford,Swiss,14,0.0,118009,43.0,0,108,17.0,3.0
12,1995,Italian Grand Prix,49,0,0,German,0,15,Ford,Swiss,10,3.0,116003,44.0,0,61,17.0,14.0
12,1995,Italian Grand Prix,56,0,0,British,0,17,Peugeot,Irish,12,0.0,116006,21.0,0,68,14.0,6.0
12,1995,Italian Grand Prix,22,0,0,Brazilian,0,17,Peugeot,Irish,6,1.0,117000,44.0,0,34,14.0,8.0
12,1995,Italian Grand Prix,83,0,0,Portuguese,0,18,Ford,Italian,19,0.0,118003,44.0,0,95,0.0,0.0
12,1995,Italian Grand Prix,69,0,0,Italian,1,18,Ford,Italian,18,0.0,118004,23.0,0,81,0.0,0.0
12,1995,Italian Grand Prix,65,0,0,British,0,22,Renault,Italian,8,0.0,116006,44.0,1,77,104.0,38.0
12,1995,Italian Grand Prix,30,0,1,German,0,22,Renault,Italian,2,10.0,114006,44.0,0,42,104.0,66.0
12,1995,Italian Grand Prix,63,0,0,Finnish,0,25,Yamaha,British,16,0.0,117004,44.0,0,75,2.0,2.0
12,1995,Italian Grand Prix,79,0,0,Japanese,0,25,Yamaha,British,17,0.0,117002,28.0,0,91,2.0,0.0
12,1995,Italian Grand Prix,84,0,0,British,0,27,Mugen-Honda,French,11,4.0,117005,44.0,0,96,16.0,7.0
12,1995,Italian Grand Prix,44,0,0,French,0,27,Mugen-Honda,French,13,0.0,117007,44.0,0,56,16.0,8.0
12,1995,Italian Grand Prix,90,0,0,Brazilian,0,28,Ford,Italian,22,0.0,123006,42.0,0,102,0.0,0.0
12,1995,Italian Grand Prix,64,0,0,Brazilian,0,28,Ford,Italian,23,0.0,123005,42.0,0,76,0.0,0.0
12,1995,Italian Grand Prix,97,0,0,Italian,1,29,Hart,British,15,0.0,118009,20.0,0,109,1.0,0.0
12,1995,Italian Grand Prix,89,0,0,Japanese,0,29,Hart,British,20,0.0,119003,43.0,0,101,1.0,0.0
12,1995,Italian Grand Prix,86,0,0,Italian,1,30,Renault,British,24,0.0,124002,27.0,0,98,0.0,0.0
12,1995,Italian Grand Prix,85,0,0,Italian,1,30,Renault,British,21,0.0,120001,18.0,0,97,0.0,0.0
13,1995,Portuguese Grand Prix,57,0,0,Finnish,0,1,Mercedes,British,13,6.0,Not Found,53.0,0,70,21.0,11.0
13,1995,Portuguese Grand Prix,87,0,0,British,0,1,Mercedes,British,12,3.0,87008,53.0,0,100,21.0,10.0
13,1995,Portuguese Grand Prix,14,0,0,British,0,3,Renault,British,1,0.0,87009,13.0,1,27,94.0,39.0
13,1995,Portuguese Grand Prix,71,0,1,British,0,3,Renault,British,2,0.0,87009,23.0,0,84,94.0,55.0
13,1995,Portuguese Grand Prix,55,0,0,French,0,6,Ferrari,Italian,7,0.0,87008,45.0,0,68,62.0,34.0
13,1995,Portuguese Grand Prix,77,0,0,Austrian,0,6,Ferrari,Italian,4,0.0,86004,32.0,0,90,62.0,28.0
13,1995,Portuguese Grand Prix,96,0,0,French,0,15,Ford,Swiss,14,1.0,89000,52.0,0,109,18.0,3.0
13,1995,Portuguese Grand Prix,49,0,0,German,0,15,Ford,Swiss,5,4.0,87001,53.0,0,62,18.0,15.0
13,1995,Portuguese Grand Prix,56,0,0,British,0,17,Peugeot,Irish,10,0.0,87005,40.0,0,69,14.0,6.0
13,1995,Portuguese Grand Prix,22,0,0,Brazilian,0,17,Peugeot,Irish,8,0.0,87000,43.0,0,35,14.0,8.0
13,1995,Portuguese Grand Prix,83,0,0,Portuguese,1,18,Ford,Italian,17,0.0,Not Found,0.0,0,96,0.0,0.0
13,1995,Portuguese Grand Prix,69,0,0,Italian,0,18,Ford,Italian,18,0.0,89002,26.0,0,82,0.0,0.0
13,1995,Portuguese Grand Prix,30,0,1,German,0,22,Renault,Italian,3,0.0,87000,23.0,0,43,110.0,72.0
13,1995,Portuguese Grand Prix,65,0,0,British,0,22,Renault,Italian,6,10.0,86005,53.0,0,78,110.0,38.0
13,1995,Portuguese Grand Prix,79,0,0,Japanese,0,25,Yamaha,British,16,0.0,89009,47.0,0,92,2.0,0.0
13,1995,Portuguese Grand Prix,63,0,0,Finnish,0,25,Yamaha,British,15,2.0,89008,52.0,0,76,2.0,2.0
13,1995,Portuguese Grand Prix,44,0,0,French,0,27,Mugen-Honda,French,11,0.0,89007,20.0,0,57,16.0,8.0
13,1995,Portuguese Grand Prix,84,0,0,British,0,27,Mugen-Honda,French,9,0.0,89004,10.0,0,97,16.0,7.0
13,1995,Portuguese Grand Prix,90,0,0,Brazilian,0,28,Ford,Italian,23,0.0,Not Found,0.0,0,103,0.0,0.0
13,1995,Portuguese Grand Prix,64,0,0,Brazilian,0,28,Ford,Italian,22,0.0,92006,50.0,0,77,0.0,0.0
13,1995,Portuguese Grand Prix,89,0,0,Japanese,0,29,Hart,British,19,0.0,89004,52.0,0,102,1.0,0.0
13,1995,Portuguese Grand Prix,97,0,0,Italian,0,29,Hart,British,20,0.0,89004,52.0,0,110,1.0,0.0
13,1995,Portuguese Grand Prix,98,0,0,Swiss,0,30,Renault,British,24,,,,0,111,0.0,0.0
13,1995,Portuguese Grand Prix,85,0,0,Italian,0,30,Renault,British,21,0.0,Not Found,0.0,0,98,0.0,0.0
14,1995,European Grand Prix,87,0,0,British,0,1,Mercedes,British,10,0.0,86006,70.0,0,101,21.0,10.0
14,1995,European Grand Prix,57,0,0,Finnish,0,1,Mercedes,British,9,0.0,Not Found,44.0,0,71,21.0,11.0
14,1995,European Grand Prix,71,0,1,British,0,3,Renault,British,2,4.0,84007,71.0,0,85,98.0,55.0
14,1995,European Grand Prix,14,0,0,British,0,3,Renault,British,1,10.0,83002,71.0,0,28,98.0,43.0
14,1995,European Grand Prix,77,0,0,Austrian,0,6,Ferrari,Italian,4,3.0,85008,71.0,0,91,68.0,28.0
14,1995,European Grand Prix,55,0,0,French,0,6,Ferrari,Italian,6,2.0,86005,71.0,0,69,68.0,40.0
14,1995,European Grand Prix,96,0,0,French,0,15,Ford,Swiss,13,0.0,86002,70.0,0,110,18.0,3.0
14,1995,European Grand Prix,49,0,0,German,0,15,Ford,Swiss,8,1.0,85003,70.0,0,63,18.0,15.0
14,1995,European Grand Prix,56,0,0,British,0,17,Peugeot,Irish,5,0.0,86008,70.0,0,70,18.0,7.0
14,1995,European Grand Prix,22,0,0,Brazilian,0,17,Peugeot,Irish,11,0.0,84005,70.0,0,36,18.0,11.0
14,1995,European Grand Prix,69,0,0,Italian,0,18,Ford,Italian,18,0.0,88000,68.0,0,83,0.0,0.0
14,1995,European Grand Prix,83,0,0,Portuguese,0,18,Ford,Italian,16,0.0,88008,7.0,0,97,0.0,0.0
14,1995,European Grand Prix,30,0,1,German,0,22,Renault,Italian,3,6.0,84007,71.0,1,44,122.0,82.0
14,1995,European Grand Prix,65,0,0,British,0,22,Renault,Italian,7,0.0,85001,70.0,0,79,122.0,40.0
14,1995,European Grand Prix,99,0,0,Italian,0,25,Yamaha,British,19,,,,0,113,2.0,0.0
14,1995,European Grand Prix,63,0,0,Finnish,0,25,Yamaha,British,15,0.0,87002,69.0,0,77,2.0,2.0
14,1995,European Grand Prix,44,0,0,French,0,27,Mugen-Honda,French,14,0.0,86001,10.0,0,58,16.0,8.0
14,1995,European Grand Prix,84,0,0,British,0,27,Mugen-Honda,French,12,0.0,84004,70.0,0,98,16.0,7.0
14,1995,European Grand Prix,90,0,0,Brazilian,0,28,Ford,Italian,23,0.0,91001,64.0,0,104,0.0,0.0
14,1995,European Grand Prix,64,0,0,Brazilian,0,28,Ford,Italian,22,0.0,90008,66.0,0,78,0.0,0.0
14,1995,European Grand Prix,89,0,0,Japanese,0,29,Hart,British,21,0.0,87004,68.0,0,103,1.0,0.0
14,1995,European Grand Prix,97,0,0,Italian,0,29,Hart,British,17,0.0,Not Found,0.0,0,111,1.0,0.0
14,1995,European Grand Prix,85,0,0,Italian,0,30,Renault,British,20,0.0,88008,53.0,0,99,0.0,0.0
14,1995,European Grand Prix,98,0,0,Swiss,0,30,Renault,British,24,0.0,Not Found,14.0,0,112,0.0,0.0
15,1995,Pacific Grand Prix,87,0,0,British,0,1,Mercedes,British,10,0.0,101006,14.0,0,102,21.0,10.0
15,1995,Pacific Grand Prix,76,0,0,Danish,0,1,Mercedes,British,12,,,,0,91,21.0,0.0
15,1995,Pacific Grand Prix,14,0,0,British,0,3,Renault,British,1,4.0,82007,67.0,0,29,108.0,49.0
15,1995,Pacific Grand Prix,71,0,1,British,0,3,Renault,British,2,0.0,82009,58.0,0,86,108.0,59.0
15,1995,Pacific Grand Prix,77,0,0,Austrian,0,6,Ferrari,Italian,5,0.0,84002,40.0,0,92,73.0,31.0
15,1995,Pacific Grand Prix,55,0,0,French,0,6,Ferrari,Italian,4,6.0,83008,67.0,0,70,73.0,42.0
15,1995,Pacific Grand Prix,96,0,0,French,0,15,Ford,Swiss,15,0.0,85004,44.0,0,111,18.0,3.0
15,1995,Pacific Grand Prix,49,0,0,German,0,15,Ford,Swiss,8,0.0,97004,17.0,0,64,18.0,15.0
15,1995,Pacific Grand Prix,22,0,0,Brazilian,0,17,Peugeot,Irish,11,3.0,85000,66.0,0,37,18.0,11.0
15,1995,Pacific Grand Prix,56,0,0,British,0,17,Peugeot,Irish,6,1.0,85008,66.0,0,71,18.0,7.0
15,1995,Pacific Grand Prix,69,0,0,Italian,0,18,Ford,Italian,16,0.0,86000,64.0,0,84,0.0,0.0
15,1995,Pacific Grand Prix,83,0,0,Portuguese,0,18,Ford,Italian,14,0.0,87008,64.0,0,98,0.0,0.0
15,1995,Pacific Grand Prix,30,0,1,German,0,22,Renault,Italian,3,10.0,81002,67.0,1,45,133.0,92.0
15,1995,Pacific Grand Prix,65,0,0,British,0,22,Renault,Italian,7,2.0,83005,66.0,0,80,133.0,41.0
15,1995,Pacific Grand Prix,79,0,0,Japanese,1,25,Yamaha,British,17,,,,0,94,2.0,0.0
15,1995,Pacific Grand Prix,63,0,0,Finnish,0,25,Yamaha,British,18,0.0,86005,64.0,0,78,2.0,2.0
15,1995,Pacific Grand Prix,88,0,0,Japanese,1,27,Mugen-Honda,French,13,,,,0,103,16.0,1.0
15,1995,Pacific Grand Prix,44,0,0,French,0,27,Mugen-Honda,French,9,0.0,99003,14.0,0,59,16.0,8.0
15,1995,Pacific Grand Prix,90,0,0,Brazilian,0,28,Ford,Italian,22,0.0,98008,22.0,0,105,0.0,0.0
15,1995,Pacific Grand Prix,64,0,0,Brazilian,0,28,Ford,Italian,21,0.0,88006,62.0,0,79,0.0,0.0
15,1995,Pacific Grand Prix,81,0,0,Italian,0,29,Hart,British,19,,,,0,96,1.0,1.0
15,1995,Pacific Grand Prix,89,0,0,Japanese,1,29,Hart,British,20,0.0,Not Found,0.0,0,104,1.0,0.0
15,1995,Pacific Grand Prix,92,0,0,Belgian,0,30,Renault,British,24,,,,0,107,0.0,0.0
15,1995,Pacific Grand Prix,85,0,0,Italian,0,30,Renault,British,23,0.0,87006,45.0,0,100,0.0,0.0
16,1995,Japanese Grand Prix,57,0,0,Finnish,0,1,Mercedes,British,3,,,,0,73,27.0,17.0
16,1995,Japanese Grand Prix,87,0,0,British,0,1,Mercedes,British,23,0.0,79000,81.0,0,103,27.0,10.0
16,1995,Japanese Grand Prix,14,0,0,British,0,3,Renault,British,6,6.0,77007,83.0,0,30,108.0,49.0
16,1995,Japanese Grand Prix,71,0,1,British,0,3,Renault,British,4,4.0,76004,83.0,0,87,108.0,59.0
16,1995,Japanese Grand Prix,55,0,0,French,0,6,Ferrari,Italian,2,2.0,78009,82.0,0,71,73.0,42.0
16,1995,Japanese Grand Prix,77,0,0,Austrian,0,6,Ferrari,Italian,5,3.0,78008,82.0,0,93,73.0,31.0
16,1995,Japanese Grand Prix,91,0,0,Austrian,0,15,Ford,Swiss,15,,,,0,107,18.0,0.0
16,1995,Japanese Grand Prix,49,0,0,German,0,15,Ford,Swiss,8,0.0,78009,82.0,0,65,18.0,15.0
16,1995,Japanese Grand Prix,22,0,0,Brazilian,0,17,Peugeot,Irish,10,0.0,78003,67.0,0,38,21.0,11.0
16,1995,Japanese Grand Prix,56,0,0,British,0,17,Peugeot,Irish,7,0.0,77009,81.0,0,72,21.0,10.0
16,1995,Japanese Grand Prix,69,0,0,Italian,0,18,Ford,Italian,17,0.0,80003,80.0,0,85,0.0,0.0
16,1995,Japanese Grand Prix,83,0,0,Portuguese,0,18,Ford,Italian,16,0.0,80001,80.0,0,99,0.0,0.0
16,1995,Japanese Grand Prix,30,0,1,German,0,22,Renault,Italian,1,10.0,76004,83.0,1,46,147.0,102.0
16,1995,Japanese Grand Prix,65,0,0,British,0,22,Renault,Italian,9,1.0,78002,82.0,0,81,147.0,45.0
16,1995,Japanese Grand Prix,79,0,0,Japanese,1,25,Yamaha,British,13,0.0,80006,80.0,0,95,3.0,0.0
16,1995,Japanese Grand Prix,63,0,0,Finnish,0,25,Yamaha,British,12,0.0,80009,80.0,0,79,3.0,3.0
16,1995,Japanese Grand Prix,88,0,0,Japanese,1,27,Mugen-Honda,French,0,0.0,80008,10.0,0,104,18.0,1.0
16,1995,Japanese Grand Prix,44,0,0,French,0,27,Mugen-Honda,French,11,0.0,78003,81.0,0,60,18.0,10.0
16,1995,Japanese Grand Prix,90,0,0,Brazilian,0,28,Ford,Italian,21,0.0,82001,78.0,0,106,0.0,0.0
16,1995,Japanese Grand Prix,64,0,0,Brazilian,0,28,Ford,Italian,20,0.0,83005,77.0,0,80,0.0,0.0
16,1995,Japanese Grand Prix,81,0,0,Italian,0,29,Hart,British,14,0.0,80000,63.0,0,97,1.0,1.0
16,1995,Japanese Grand Prix,89,0,0,Japanese,1,29,Hart,British,18,0.0,82005,38.0,0,105,1.0,0.0
16,1995,Japanese Grand Prix,92,0,0,Belgian,0,30,Renault,British,22,0.0,87006,2.0,0,108,0.0,0.0
16,1995,Japanese Grand Prix,85,0,0,Italian,0,30,Renault,British,19,0.0,81004,14.0,0,101,0.0,0.0
17,1995,Australian Grand Prix,57,0,0,Finnish,0,1,Mercedes,British,24,6.0,Not Found,53.0,0,74,30.0,17.0
17,1995,Australian Grand Prix,87,0,0,British,0,1,Mercedes,British,10,0.0,104003,52.0,0,104,30.0,13.0
17,1995,Australian Grand Prix,14,0,0,British,0,3,Renault,British,2,0.0,103001,39.0,0,31,118.0,49.0
17,1995,Australian Grand Prix,71,0,1,British,0,3,Renault,British,1,0.0,103002,40.0,1,88,118.0,69.0
17,1995,Australian Grand Prix,55,0,0,French,0,6,Ferrari,Italian,5,0.0,104004,24.0,0,72,73.0,42.0
17,1995,Australian Grand Prix,77,0,0,Austrian,0,6,Ferrari,Italian,4,0.0,112002,16.0,0,94,73.0,31.0
17,1995,Australian Grand Prix,91,0,0,Austrian,0,15,Ford,Swiss,18,0.0,106008,51.0,0,108,18.0,0.0
17,1995,Australian Grand Prix,49,0,0,German,0,15,Ford,Swiss,6,0.0,104002,52.0,0,66,18.0,15.0
17,1995,Australian Grand Prix,22,0,0,Brazilian,0,17,Peugeot,Irish,7,0.0,111003,15.0,0,39,21.0,11.0
17,1995,Australian Grand Prix,56,0,0,British,0,17,Peugeot,Irish,9,3.0,103005,53.0,0,73,21.0,10.0
17,1995,Australian Grand Prix,69,0,0,Italian,0,18,Ford,Italian,15,0.0,107000,51.0,0,86,1.0,0.0
17,1995,Australian Grand Prix,83,0,0,Portuguese,0,18,Ford,Italian,17,0.0,107000,51.0,0,100,1.0,1.0
17,1995,Australian Grand Prix,30,0,1,German,0,22,Renault,Italian,3,10.0,103000,53.0,0,47,147.0,102.0
17,1995,Australian Grand Prix,65,0,0,British,0,22,Renault,Italian,8,4.0,103004,53.0,0,82,147.0,45.0
17,1995,Australian Grand Prix,63,0,0,Finnish,0,25,Yamaha,British,14,1.0,106006,52.0,0,80,5.0,5.0
17,1995,Australian Grand Prix,79,0,0,Japanese,0,25,Yamaha,British,16,0.0,116004,12.0,0,96,5.0,0.0
17,1995,Australian Grand Prix,84,0,0,British,0,27,Mugen-Honda,French,11,,,,0,101,24.0,7.0
17,1995,Australian Grand Prix,44,0,0,French,0,27,Mugen-Honda,French,12,2.0,106007,52.0,0,61,24.0,16.0
17,1995,Australian Grand Prix,90,0,0,Brazilian,0,28,Ford,Italian,20,0.0,Not Found,1.0,0,107,0.0,0.0
17,1995,Australian Grand Prix,64,0,0,Brazilian,0,28,Ford,Italian,21,0.0,110003,32.0,0,81,0.0,0.0
17,1995,Australian Grand Prix,89,0,0,Japanese,0,29,Hart,British,19,0.0,107006,51.0,0,106,5.0,0.0
17,1995,Australian Grand Prix,81,0,0,Italian,0,29,Hart,British,13,0.0,Not Found,0.0,0,98,5.0,5.0
17,1995,Australian Grand Prix,85,0,0,Italian,0,30,Renault,British,22,0.0,110000,23.0,0,102,0.0,0.0
17,1995,Australian Grand Prix,92,0,0,Belgian,0,30,Renault,British,23,0.0,127009,6.0,0,109,0.0,0.0
18,1996,Australian Grand Prix,57,0,0,Finnish,0,1,Mercedes,British,5,0.0,Not Found,0.0,0,75,2.0,2.0
18,1996,Australian Grand Prix,14,0,0,British,0,1,Mercedes,British,13,0.0,78000,19.0,0,32,2.0,0.0
18,1996,Australian Grand Prix,35,0,1,Canadian,0,3,Renault,British,1,,,,0,53,16.0,6.0
18,1996,Australian Grand Prix,71,0,1,British,0,3,Renault,British,2,10.0,78009,81.0,1,89,16.0,10.0
18,1996,Australian Grand Prix,56,0,0,British,0,6,Ferrari,Italian,3,0.0,81006,62.0,0,74,4.0,4.0
18,1996,Australian Grand Prix,30,0,1,German,0,6,Ferrari,Italian,4,0.0,78002,25.0,0,48,4.0,0.0
18,1996,Australian Grand Prix,65,0,0,British,0,15,Ford,Swiss,14,0.0,79001,69.0,0,83,0.0,0.0
18,1996,Australian Grand Prix,49,0,0,German,0,15,Ford,Swiss,9,0.0,80009,39.0,0,67,0.0,0.0
18,1996,Australian Grand Prix,84,0,0,British,0,17,Peugeot,Irish,19,0.0,81008,29.0,0,102,0.0,0.0
18,1996,Australian Grand Prix,22,0,0,Brazilian,0,17,Peugeot,Irish,8,0.0,81006,20.0,0,40,0.0,0.0
18,1996,Australian Grand Prix,21,0,0,Italian,0,18,Ford,Italian,16,,,,0,39,0.0,0.0
18,1996,Australian Grand Prix,83,0,0,Portuguese,0,18,Ford,Italian,17,1.0,82007,78.0,0,101,0.0,0.0
18,1996,Australian Grand Prix,55,0,0,French,0,22,Renault,Italian,6,0.0,80005,23.0,0,73,3.0,0.0
18,1996,Australian Grand Prix,77,0,0,Austrian,0,22,Renault,Italian,7,0.0,79005,34.0,0,95,3.0,3.0
18,1996,Australian Grand Prix,79,0,0,Japanese,0,25,Yamaha,British,15,0.0,83008,70.0,0,97,1.0,0.0
18,1996,Australian Grand Prix,63,0,0,Finnish,0,25,Yamaha,British,10,2.0,81004,78.0,0,81,1.0,1.0
18,1996,Australian Grand Prix,64,0,0,Brazilian,0,27,Mugen-Honda,French,20,0.0,83003,77.0,0,82,0.0,0.0
18,1996,Australian Grand Prix,44,0,0,French,0,27,Mugen-Honda,French,11,6.0,80003,79.0,0,62,0.0,0.0
18,1996,Australian Grand Prix,85,0,0,Italian,0,28,Ford,Italian,22,0.0,85002,2.0,0,103,0.0,0.0
18,1996,Australian Grand Prix,69,0,0,Italian,0,28,Ford,Italian,21,0.0,Not Found,0.0,0,87,0.0,0.0
18,1996,Australian Grand Prix,50,0,0,Dutch,0,29,Hart,British,12,,,,0,68,0.0,0.0
18,1996,Australian Grand Prix,73,0,0,Brazilian,0,29,Hart,British,18,,,,0,91,0.0,0.0
19,1996,Brazilian Grand Prix,14,0,0,British,0,1,Mercedes,British,14,0.0,98007,24.0,0,33,5.0,0.0
19,1996,Brazilian Grand Prix,57,0,0,Finnish,0,1,Mercedes,British,7,2.0,Not Found,58.0,0,76,5.0,5.0
19,1996,Brazilian Grand Prix,35,0,1,Canadian,0,3,Renault,British,3,6.0,93004,58.0,0,54,26.0,6.0
19,1996,Brazilian Grand Prix,71,0,1,British,0,3,Renault,British,1,10.0,94006,58.0,1,90,26.0,20.0
19,1996,Brazilian Grand Prix,30,0,1,German,0,6,Ferrari,Italian,4,0.0,94007,32.0,0,49,8.0,4.0
19,1996,Brazilian Grand Prix,56,0,0,British,0,6,Ferrari,Italian,10,4.0,95005,58.0,0,75,8.0,4.0
19,1996,Brazilian Grand Prix,65,0,0,British,0,15,Ford,Swiss,12,0.0,Not Found,0.0,0,84,0.0,0.0
19,1996,Brazilian Grand Prix,49,0,0,German,0,15,Ford,Swiss,9,0.0,96006,57.0,0,68,0.0,0.0
19,1996,Brazilian Grand Prix,22,0,0,Brazilian,1,17,Peugeot,Irish,2,0.0,95001,29.0,0,41,0.0,0.0
19,1996,Brazilian Grand Prix,84,0,0,British,0,17,Peugeot,Irish,6,0.0,116005,1.0,0,103,0.0,0.0
